Year,StateAbbreviation,StateFIPS,CongressionalDistrict,Population,YoungWhiteMale,OldWhiteMale,YoungWhiteFemale,OldWhiteFemale,YoungNonWhiteMale,OldNonWhiteMale,YoungNonWhiteFemale,OldNonWhiteFemale
2016,"NJ",34,11,733706,154680,140662,144297,161733,39702,23507,43107,26018
2016,"NJ",34,12,760061,120748,99094,116965,114682,99213,50885,98515,59959
2016,"NM",35,1,702719,134151,107970,133887,125213,70758,29616,68060,33064
2016,"NM",35,2,691695,180281,118270,163740,127662,34184,16025,33721,17812
2016,"NM",35,3,686601,120865,99494,118751,109350,82506,36104,75062,44469
2016,"NY",36,1,718175,163333,143251,155427,161720,32917,13491,33579,14457
2016,"NY",36,2,714040,140691,119981,131001,136775,65107,27855,61131,31499
2016,"NY",36,3,732591,126748,137870,130280,154420,56480,31790,57293,37710
2016,"NY",36,4,723377,121121,107756,114734,124652,82707,36755,87068,48584
2016,"NY",36,5,794154,39852,31785,36472,32560,195961,114790,197666,145068
2016,"NY",36,6,753744,83055,74354,85525,86919,123028,78709,131509,90645
2016,"NY",36,7,763468,128735,52040,122804,57475,128935,62833,134427,76219
2016,"NY",36,8,771711,66411,46750,63900,52339,160731,83324,179320,118936
2016,"NY",36,9,738674,82427,45403,78921,49710,140232,73999,154613,113369
2016,"NY",36,10,708960,146105,99067,150219,102537,71338,30690,72247,36757
2016,"NY",36,11,735452,140441,107668,141689,125662,73952,35586,67865,42589
2016,"NY",36,12,715471,154015,95393,162817,112854,61246,22553,75278,31315
2016,"NY",36,13,812752,75938,40006,72993,43735,188907,85529,187852,117792
2016,"NY",36,14,691715,95094,64435,85398,69078,128263,60170,117048,72229
2016,"NY",36,15,768801,36950,21129,34456,25941,221306,82603,234843,111573
2016,"NY",36,16,736806,87914,78250,83455,93228,113652,63200,129753,87354
2016,"NY",36,17,744406,138909,110064,133212,127884,79694,36604,75537,42502
2016,"NY",36,18,722617,150052,124393,139959,138341,60515,23628,58672,27057
2016,"NY",36,19,698185,150948,155992,147320,165517,29159,14200,24151,10898
2016,"NY",36,20,723416,154518,125829,147066,146454,54685,18605,56450,19809
2016,"NY",36,21,711798,179153,148504,166624,160315,25693,7920,16726,6863
2016,"NY",36,22,703464,164753,145608,159360,159334,28707,9316,28320,8066
2016,"NY",36,23,703717,169393,145034,163980,158509,28587,6531,24904,6779
2016,"NY",36,24,707479,156373,134721,152615,152367,40425,13741,43182,14055
2016,"NY",36,25,720963,143536,119897,142169,139393,60535,24012,62766,28655
2016,"NY",36,26,709220,131773,112416,130172,134366,66919,25929,72721,34924
2016,"NY",36,27,720133,174536,159962,162262,173216,20302,7372,16261,6222
2016,"NC",37,1,750278,95416,74418,95353,86645,120137,66079,127012,85218
2016,"NC",37,2,819899,168779,118773,166658,130648,80635,35861,77131,41414
2016,"NC",37,3,754350,166530,112462,143565,125661,68478,33760,65684,38210
2016,"NC",37,4,847032,158819,98551,159394,107773,111915,39795,118520,52265
2016,"NC",37,5,751232,157838,133409,151516,150815,50862,24104,54904,27784
2016,"NC",37,6,763491,137055,127625,137383,143141,70599,33082,72875,41731
2016,"NC",37,7,780442,152290,133510,150731,148780,60000,33643,58331,43157
2016,"NC",37,8,774967,146671,105792,139806,116915,90389,35785,93652,45957
2016,"NC",37,9,778477,139045,108557,142352,120714,88009,42825,86232,50743
2016,"NC",37,10,759453,157460,142700,156111,158525,48253,22140,48396,25868
2016,"NC",37,11,749597,163550,164518,158496,191970,27939,9558,21573,11993
2016,"NC",37,12,849357,130436,72459,123598,78353,151188,53911,166759,72653
2016,"NC",37,13,768213,140056,120992,139120,137331,73760,32963,83898,40093
2016,"ND",38,0,757953,205232,133228,183889,138570,41312,10409,34859,10454
2016,"OH",39,1,739216,147795,110633,139435,122304,75576,29844,78335,35294
2016,"OH",39,2,724451,174040,133548,172336,151398,28764,14371,30454,19540
2016,"OH",39,3,787306,143896,77284,139938,83062,119780,42581,128844,51921
2016,"OH",39,4,714115,178021,141861,167818,153425,29124,10798,23504,9564
2016,"OH",39,5,720730,184612,141852,178292,158668,19802,9279,20312,7913
2016,"OH",39,6,703190,175527,155715,167292,170378,15125,6154,8399,4600
2016,"OH",39,7,728336,182409,149016,178659,166006,17137,8873,17761,8475
2016,"OH",39,8,727853,180526,135884,176800,152228,29407,11395,29142,12471
2016,"OH",39,9,706201,136701,114645,133636,130824,69315,23581,70597,26902
2016,"OH",39,10,720354,150510,119465,146004,137065,54598,24005,56562,32145
2016,"OH",39,11,692226,70091,63002,65971,73022,122741,68639,135616,93144
2016,"OH",39,12,758614,184366,137902,182472,156374,39093,13571,32275,12561
2016,"OH",39,13,709683,153649,132703,148699,151987,40811,16337,44358,21139
2016,"OH",39,14,710875,157398,154109,157195,176654,23285,10702,19992,11540
2016,"OH",39,15,743623,198755,136278,185906,151139,28758,9797,23584,9406
2016,"OH",39,16,727600,178663,154914,169938,175526,16650,5937,16749,9223
2016,"OK",40,1,796981,158631,116958,156187,132669,85202,28002,86306,33026
2016,"OK",40,2,749490,124930,120339,121540,130994,89884,36759,84115,40929
2016,"OK",40,3,779596,180196,128885,167463,139964,63820,21003,55794,22471
2016,"OK",40,4,781940,177673,120304,164957,132450,69496,23343,65560,28157
2016,"OK",40,5,815554,170852,107444,166314,122717,87126,32426,90239,38436
2016,"OR",41,1,830772,188874,138083,182858,151010,64650,20446,62161,22690
2016,"OR",41,2,809980,191649,170408,182068,184295,31741,10420,28682,10717
2016,"OR",41,3,835143,198817,128523,195974,138371,59596,25105,61110,27647
2016,"OR",41,4,795499,185617,164409,178016,180798,34203,9981,29724,12751
2016,"OR",41,5,822071,186036,153336,185893,170775,49427,14717,45222,16665
2016,"PA",42,1,721901,104600,64082,98423,68312,132260,51692,133280,69252
2016,"PA",42,2,711404,72096,36861,71376,44739,142509,76079,158908,108836
2016,"PA",42,3,693850,162805,150454,156941,166932,21093,8293,19143,8189
2016,"PA",42,4,726738,158274,140307,159992,156677,41483,14303,38900,16802
2016,"PA",42,5,700472,179849,149411,167317,157789,23134,7055,12682,3235
2016,"PA",42,6,737397,165065,143538,166202,161437,39415,13421,35752,12567
2016,"PA",42,7,712330,158565,139912,153528,161740,33874,15349,32733,16629
2016,"PA",42,8,709746,154712,149587,152602,165294,30588,13388,28582,14993
2016,"PA",42,9,689669,166749,151510,162190,169204,16485,5578,12134,5819
2016,"PA",42,10,689108,160158,156625,155789,164553,19500,6820,18269,7394
2016,"PA",42,11,707150,163535,149066,152250,163880,28360,10703,28589,10767
2016,"PA",42,12,697773,158309,158071,151225,177552,19532,7568,17909,7607
2016,"PA",42,13,731754,115126,100293,118325,120087,97200,35329,98265,47129
2016,"PA",42,14,696529,133933,109221,126484,131254,64391,27098,67998,36150
2016,"PA",42,15,725473,160772,138950,155258,156359,45076,12289,42970,13799
2016,"PA",42,16,725915,169752,126858,164672,142388,44522,15212,45495,17016
2016,"PA",42,17,699918,160031,141915,148893,162494,34077,12125,27765,12618
2016,"PA",42,18,707100,163968,156276,158774,178709,19428,6405,16819,6721
2016,"RI",44,1,536871,106767,88611,105107,109445,49067,16297,45373,16204
2016,"RI",44,2,519555,112530,100476,111046,116123,28151,9459,30165,11605
2016,"SC",45,1,761869,159657,122881,155398,137734,59906,25143,63947,37203
2016,"SC",45,2,703246,135584,107779,132061,118435,68903,30344,70065,40075
2016,"SC",45,3,684619,141129,118139,139172,130535,51772,22795,51041,30036
2016,"SC",45,4,716552,148808,110810,145326,126286,60672,27023,63449,34178
2016,"SC",45,5,704256,128090,107142,126421,118020,72680,36185,70843,44875
2016,"SC",45,6,680469,79468,53137,68012,58350,131258,68752,134929,86563
2016,"SC",45,7,710108,109682,118753,111551,134192,72693,36158,78652,48427
2016,"SD",46,0,865454,210058,158678,194699,169504,54980,11952,50021,15562
2016,"TN",47,1,714504,174907,154341,168519,174200,17108,6037,12552,6840
2016,"TN",47,2,740182,180554,140632,175483,161286,30282,10913,26517,14515
2016,"TN",47,3,728254,166221,140161,157405,156833,35151,16589,34834,21060
2016,"TN",47,4,767655,191854,129951,186612,143674,40385,16115,41482,17582
2016,"TN",47,5,762535,158954,93573,156939,106186,81299,33140,90468,41976
2016,"TN",47,6,761538,189468,151467,188790,169209,21030,9141,20923,11510
2016,"TN",47,7,765730,189767,130694,182887,143565,42269,16156,41256,19136
2016,"TN",47,8,706468,141555,118593,135963,135226,57257,28027,55432,34415
2016,"TN",47,9,704328,50797,38806,48873,43533,171450,72414,182679,95776
2016,"TX",48,1,717735,158624,111368,153503,124643,54616,25481,58370,31130
2016,"TX",48,2,779662,165677,94941,149133,109563,95292,32032,97146,35878
2016,"TX",48,3,842800,172971,114324,166340,126477,92552,33877,98980,37279
2016,"TX",48,4,735554,167251,129892,161144,142493,46024,19118,46009,23623
2016,"TX",48,5,764456,177319,112930,171207,120131,66330,22406,66078,28055
2016,"TX",48,6,770255,149266,100148,146973,110535,94067,35549,92895,40822
2016,"TX",48,7,770606,158882,97556,155325,106752,89354,31217,96277,35243
2016,"TX",48,8,813519,207306,135717,190646,141509,47067,22819,47607,20848
2016,"TX",48,9,793923,101884,43684,102797,46415,162604,75457,170592,90490
2016,"TX",48,10,823296,187064,117016,177367,124283,80621,28282,77357,31306
2016,"TX",48,11,759136,209366,125614,194734,141591,33012,14501,27790,12528
2016,"TX",48,12,770350,185161,115323,175542,132633,55982,19593,62722,23394
2016,"TX",48,13,707421,182987,121194,173372,127874,40565,13520,33912,13997
2016,"TX",48,14,753147,166490,110050,156165,112456,69211,34478,66172,38125
2016,"TX",48,15,776887,211140,90587,215027,105002,58544,22448,50584,23555
2016,"TX",48,16,735784,202078,92653,189578,117188,50246,18070,47019,18952
2016,"TX",48,17,761922,187663,97125,176537,107690,71849,25738,68110,27210
2016,"TX",48,18,787352,146253,56331,122301,54949,138367,59248,133977,75926
2016,"TX",48,19,734532,202111,106241,188478,117525,46557,17576,38592,17452
2016,"TX",48,20,791141,222421,99147,217362,115136,50443,19658,45123,21851
2016,"TX",48,21,804470,201093,143564,193485,155981,39823,14010,39138,17376
2016,"TX",48,22,881407,168739,99775,159474,104440,114488,54319,121929,58243
2016,"TX",48,23,772944,205129,105534,193578,116414,55452,23269,49784,23784
2016,"TX",48,24,790319,141272,99662,140886,113225,110631,34895,110493,39255
2016,"TX",48,25,762897,187530,128820,182315,139041,46989,16519,44457,17226
2016,"TX",48,26,845376,204483,120660,208777,128464,65172,21839,71085,24896
2016,"TX",48,27,736778,185543,120281,184391,131103,37543,18152,35776,23989
2016,"TX",48,28,736150,220244,95476,217762,114436,30186,13567,28964,15515
2016,"TX",48,29,765403,209530,86990,205149,89150,60448,26147,58362,29627
2016,"TX",48,30,749289,127716,56076,123651,57853,118573,61185,124770,79465
2016,"TX",48,31,830908,197450,111571,194856,123444,78461,23642,73136,28348
2016,"TX",48,32,753715,155956,101580,150706,110060,85807,30658,85698,33250
2016,"TX",48,33,764730,190896,69135,180419,70478,89193,37015,87902,39692
2016,"TX",48,34,723156,222937,106948,213025,124965,18274,11320,15270,10417
2016,"TX",48,35,822601,217646,85677,200855,95574,79086,31624,78091,34048
2016,"TX",48,36,732975,182808,120073,177852,127975,43418,20328,39132,21389
2016,"UT",49,1,757558,237233,103343,230360,108323,32154,8703,28746,8696
2016,"UT",49,2,749217,205860,110059,186540,117178,52432,12516,51755,12877
2016,"UT",49,3,751776,243266,98521,240148,104275,28024,6109,24290,7143
2016,"UT",49,4,792666,229248,95378,221254,102297,59683,15616,55040,14150
2016,"VT",50,0,624594,153811,136417,148762,150389,12624,5022,12238,5331
2016,"VA",51,1,776836,155181,125334,148782,130109,74404,34619,66651,41756
2016,"VA",51,2,745816,151332,99535,136831,113584,88570,32712,79691,43561
2016,"VA",51,3,739169,102537,65245,90708,75028,128249,60275,138263,78864
2016,"VA",51,4,764301,112211,85516,110402,90658,114728,59115,113009,78662
2016,"VA",51,5,735178,136627,130342,136298,144678,59514,32677,54552,40490
2016,"VA",51,6,754859,165866,137965,167654,156944,40520,18334,44951,22625
2016,"VA",51,7,775369,151253,119062,148424,136784,70805,35708,73018,40315
2016,"VA",51,8,783079,152613,92414,151225,96346,98921,41494,100969,49097
2016,"VA",51,9,707012,169933,148229,158749,164738,24390,10928,19512,10533
2016,"VA",51,10,827279,174871,122858,167700,129727,80044,35082,79708,37289
2016,"VA",51,11,802910,129075,93718,128851,101098,121354,51325,118672,58817
2016,"WA",53,1,738149,163391,126750,153655,135983,60690,20415,56150,21115
2016,"WA",53,2,728550,155103,125141,145601,131449,63582,21629,60552,25493
2016,"WA",53,3,722277,168426,139501,167568,148812,36054,13118,33509,15289
2016,"WA",53,4,715254,159021,106693,152848,110920,71792,21984,68984,23012
2016,"WA",53,5,708228,176520,131838,166720,143396,35047,10190,33574,10943
2016,"WA",53,6,699178,143840,138351,131656,147301,49801,17534,47508,23187
2016,"WA",53,7,766221,161302,117611,153743,125415,79498,26045,75749,26858
2016,"WA",53,8,738218,164449,123006,160784,129637,55940,20496,60472,23434
2016,"WA",53,9,739873,103267,84888,94440,91290,127620,52680,124159,61529
2016,"WA",53,10,732052,160165,107818,146051,122252,72488,26042,68563,28673
2016,"WV",54,1,617131,159985,129232,150648,141923,12922,5174,12238,5009
2016,"WV",54,2,622850,147172,131004,146800,144481,17441,8347,18083,9522
2016,"WV",54,3,591121,144873,125104,143045,139928,13577,6082,11264,7248
2016,"WI",55,1,715327,167809,143486,157209,154619,35654,9339,34809,12402
2016,"WI",55,2,757511,189264,132130,181045,146543,44521,10006,42339,11663
2016,"WI",55,3,721847,190932,148043,181184,154931,19330,4822,18477,4128
2016,"WI",55,4,713297,105357,71362,102940,79080,125101,41516,135560,52381
2016,"WI",55,5,722739,176707,148865,169335,166698,22004,7382,23005,8743
2016,"WI",55,6,711318,174594,154939,164466,166138,22788,5436,18295,4662
2016,"WI",55,7,708541,165630,167192,157040,171906,18626,5494,15756,6897
2016,"WI",55,8,728129,174405,150147,168225,159467,32536,7504,26170,9675
2016,"WY",56,0,585501,161728,112173,152142,112776,17273,7031,16670,5708
2017,"AL",1,1,713410,125738,108820,123511,121723,71580,37631,77422,46985
2017,"AL",1,2,673776,115988,96945,113024,109027,81405,34136,79682,43569
2017,"AL",1,3,710488,133866,105481,130907,117682,72621,34774,72268,42889
2017,"AL",1,4,685553,159247,130224,158873,145819,31062,12390,31146,16792
2017,"AL",1,5,718713,147652,121236,141202,134520,59228,25417,58134,31324
2017,"AL",1,6,700401,145892,117583,150670,134291,51003,19479,56547,24936
2017,"AL",1,7,672406,64567,47472,58382,52376,135994,72465,142413,98737
2017,"AK",2,0,739795,148441,102794,130944,92677,100467,34074,93655,36743
2017,"AZ",4,1,765810,141680,116698,128312,122346,91751,36833,85890,42300
2017,"AZ",4,2,720429,149928,137964,141405,158894,49246,19411,44205,19376
2017,"AZ",4,3,773297,177298,91376,171913,100470,88324,29290,80128,34498
2017,"AZ",4,4,771214,157646,185364,143891,196376,30460,14972,26679,15826
2017,"AZ",4,5,822497,199201,139238,195305,160969,46538,16016,45769,19461
2017,"AZ",4,6,783087,167274,160253,162996,175121,43127,13306,44839,16171
2017,"AZ",4,7,833654,193981,82933,190223,86191,104045,36559,104363,35359
2017,"AZ",4,8,777208,157788,150475,158037,175989,46001,19127,45930,23861
2017,"AZ",4,9,769074,182879,106972,163781,111250,82328,21440,74531,25893
2017,"AR",5,1,722287,152404,125265,143205,137094,55854,26357,53866,28242
2017,"AR",5,2,765193,152432,113145,146038,128860,74905,31102,80981,37730
2017,"AR",5,3,807421,199942,129557,194535,145248,57126,14584,51626,14803
2017,"AR",5,4,709378,138883,120552,131394,134753,57996,29578,58476,37746
2017,"CA",6,1,718214,161214,146920,147099,162179,37878,15657,31632,15635
2017,"CA",6,2,717999,131000,146824,129123,160945,55920,21413,48644,24130
2017,"CA",6,3,750271,155701,100093,144970,107255,82608,39157,80542,39945
2017,"CA",6,7,750860,129286,104545,116771,120194,93165,39888,97017,49994
2017,"CA",6,4,748410,155753,159921,146721,171998,38829,17519,36019,21650
2017,"CA",6,5,732438,110596,108968,107519,125072,94411,41871,94574,49427
2017,"CA",6,6,764344,109082,70134,109779,81272,137798,55815,136770,63694
2017,"CA",6,8,721449,173344,102262,164183,112796,59183,25355,56200,28126
2017,"CA",6,9,774266,116045,84469,112147,93563,129342,52200,128053,58447
2017,"CA",6,10,758005,178251,101288,168759,113689,67653,31479,63623,33263
2017,"CA",6,11,764135,118903,104782,116385,114654,101011,47680,99202,61518
2017,"CA",6,12,774736,121079,78148,104909,65619,118077,78667,121313,86924
2017,"CA",6,13,766731,91944,64156,89061,72176,144175,70720,147524,86975
2017,"CA",6,14,756389,86720,75802,79277,78545,135956,72723,135183,92183
2017,"CA",6,15,785387,88582,79293,82765,80802,150925,73091,148927,81002
2017,"CA",6,16,729788,140453,69122,137209,77079,112898,40801,109778,42448
2017,"CA",6,17,771078,60600,50273,49122,53107,191214,90037,178144,98581
2017,"CA",6,18,742728,121924,112075,114167,116818,97066,43643,88567,48468
2017,"CA",6,19,770105,96510,70234,92474,70599,147520,71397,140998,80373
2017,"CA",6,20,744295,122808,93965,114724,99251,118871,38676,111871,44129
2017,"CA",6,21,723549,192370,77700,173987,74250,80667,31662,65886,27027
2017,"CA",6,22,760328,170689,92956,170099,107037,81536,28118,78492,31401
2017,"CA",6,23,745328,179975,105192,162952,112470,68229,27948,61056,27506
2017,"CA",6,24,740039,176443,120318,165117,134959,53208,21234,47512,21248
2017,"CA",6,25,721740,136524,97596,126465,96460,88642,40712,89521,45820
2017,"CA",6,26,732091,172542,119229,165954,130575,46230,23548,47176,26837
2017,"CA",6,27,717980,69174,63430,65185,68100,130131,87867,127316,106777
2017,"CA",6,28,719156,139877,108317,120449,121786,71901,39859,68477,48490
2017,"CA",6,29,713745,128175,75375,121968,78821,105062,47034,102947,54363
2017,"CA",6,30,771201,130593,111569,122825,121619,95022,43840,95563,50170
2017,"CA",6,31,762208,144111,78454,138897,91328,107473,42386,110606,48953
2017,"CA",6,35,745237,112776,60151,104249,64424,149302,57965,136924,59446
2017,"CA",6,32,725317,90840,60631,91734,71225,134791,70088,124015,81993
2017,"CA",6,33,705588,128133,121264,129759,130180,59238,29232,67614,40168
2017,"CA",6,34,763303,100646,47441,87437,46999,164327,78714,144740,92999
2017,"CA",6,36,737403,126453,133141,126538,135639,66174,40345,61688,47425
2017,"CA",6,37,713530,92539,48571,92564,56499,130755,71567,134574,86461
2017,"CA",6,38,718428,81877,65634,81366,69230,133726,69951,135974,80670
2017,"CA",6,39,736480,105646,80982,101052,81802,115845,66610,106662,77881
2017,"CA",6,40,738618,140472,57324,132196,65425,124709,47752,115986,54754
2017,"CA",6,41,765770,100769,55265,92392,61532,170123,57260,166391,62038
2017,"CA",6,42,826899,144451,92717,139980,102221,123270,49121,122917,52222
2017,"CA",6,43,745656,83548,45917,76276,54873,150274,78693,155859,100216
2017,"CA",6,44,717097,98082,50471,91824,53239,140139,58797,150699,73846
2017,"CA",6,45,777871,125103,106938,124630,115887,97837,45898,105622,55956
2017,"CA",6,46,734649,129998,62734,118714,67447,126647,51891,121436,55782
2017,"CA",6,47,723526,111751,79825,109560,87033,103486,57501,109456,64914
2017,"CA",6,48,721632,121682,117863,118377,130442,69794,43660,71029,48785
2017,"CA",6,49,747350,163275,126624,140040,139286,65674,26081,55072,31298
2017,"CA",6,50,754388,162687,122019,161282,131263,64959,23544,60802,27832
2017,"CA",6,51,746496,169833,76264,157426,83883,95957,40663,74040,48430
2017,"CA",6,52,768240,155451,102064,140611,112157,91375,37859,86041,42682
2017,"CA",6,53,774182,150566,92979,141232,98689,97532,39252,106126,47806
2017,"CO",8,1,826995,213502,111719,198943,120004,62251,27274,64175,29127
2017,"CO",8,2,799734,214342,155850,196120,162968,26032,7419,27220,9783
2017,"CO",8,3,749478,185458,147584,173438,156894,28603,13773,29421,14307
2017,"CO",8,4,817251,222299,146319,212902,152280,33775,11042,27430,11204
2017,"CO",8,5,799622,198909,129238,180358,138794,62815,17654,52470,19384
2017,"CO",8,6,814636,181979,117797,170004,131051,78283,27345,77232,30945
2017,"CO",8,7,799438,220213,127803,210168,143559,35419,15472,30651,16153
2017,"CT",9,1,710509,120344,113480,116994,135490,78803,31801,74998,38599
2017,"CT",9,2,705217,154324,144955,146422,159500,37564,14126,32612,15714
2017,"CT",9,3,716547,131949,121752,130277,138036,66272,26031,72049,30181
2017,"CT",9,4,737616,143798,122360,138168,137977,65194,27136,68319,34664
2017,"CT",9,5,718295,140940,135515,136457,154275,53559,20744,50808,25997
2017,"DE",10,0,961939,167521,154636,165122,174805,98140,45213,99487,57015
2017,"DC",11,98,693972,99227,42035,103903,39371,124297,63519,136413,85207
2017,"FL",12,1,770361,164354,132708,149954,141469,65638,25728,59462,31048
2017,"FL",12,2,731845,156043,142566,142696,150279,51771,23475,41728,23287
2017,"FL",12,3,739130,156104,119895,150588,131994,62845,26220,60708,30776
2017,"FL",12,4,800494,176637,144109,169405,159952,50359,22102,53016,24914
2017,"FL",12,5,729175,97991,65078,90995,70660,136948,54118,140588,72797
2017,"FL",12,6,764500,137954,170617,130816,193510,42851,21582,43488,23682
2017,"FL",12,7,772969,170856,117234,168278,135833,65596,22673,63907,28592
2017,"FL",12,8,756993,136258,170520,131086,192218,40095,20449,39822,26545
2017,"FL",12,9,868945,179396,128578,178029,146873,82139,36387,77435,40108
2017,"FL",12,10,830014,135327,86573,131259,95353,129114,55539,134616,62233
2017,"FL",12,14,776940,161721,112387,157519,123605,72261,34266,77149,38032
2017,"FL",12,11,770114,117345,204674,119642,233326,29764,16881,28831,19651
2017,"FL",12,12,779151,157990,172964,154978,198871,30961,15676,29013,18698
2017,"FL",12,13,730650,121171,155570,119144,174688,49598,24219,56863,29397
2017,"FL",12,15,804652,159731,125288,165044,140994,80936,24301,76209,32149
2017,"FL",12,16,814209,155147,180055,142781,207125,41939,18790,47023,21349
2017,"FL",12,17,778091,133984,197654,130203,212535,34998,17301,33438,17978
2017,"FL",12,18,772184,134576,166191,130931,188684,49375,24514,47587,30326
2017,"FL",12,19,814074,136935,201390,131382,226523,40853,15947,41701,19343
2017,"FL",12,20,776092,89876,64594,75418,69663,151196,73483,160487,91375
2017,"FL",12,21,788240,129814,158523,127854,181808,67295,27353,60928,34665
2017,"FL",12,22,757352,130374,158942,130313,160150,58500,27556,58497,33020
2017,"FL",12,23,753950,136639,125386,135312,146378,67874,30685,72744,38932
2017,"FL",12,24,770480,102630,67842,93965,72228,135356,69237,139558,89664
2017,"FL",12,25,780826,185802,160879,180702,178559,22233,13718,23279,15654
2017,"FL",12,26,797160,192737,127627,180943,150688,48128,23525,45067,28445
2017,"FL",12,27,755809,175703,136868,168669,168636,33349,18763,31710,22111
2017,"GA",13,1,747334,140280,95566,132127,105810,91932,39092,93876,48651
2017,"GA",13,2,674100,80424,63099,70307,71549,123862,59290,131637,73932
2017,"GA",13,3,738066,142433,110769,137530,120812,72637,35170,74940,43775
2017,"GA",13,4,765854,53662,46972,50309,52221,177335,81797,192131,111427
2017,"GA",13,5,784370,84568,42799,83955,39432,172229,78211,179366,103810
2017,"GA",13,6,756389,137333,114960,134074,125852,85689,30760,93204,34517
2017,"GA",13,7,807492,128240,86701,126407,97636,132381,50379,129934,55814
2017,"GA",13,8,702262,121594,94226,118223,104371,92673,38487,86123,46565
2017,"GA",13,9,755181,178448,148581,174061,161860,29975,15636,28458,18162
2017,"GA",13,10,736838,145762,104911,144491,111898,73679,34992,78055,43050
2017,"GA",13,11,768968,170138,115224,161678,126642,67591,24820,71788,31087
2017,"GA",13,12,722937,122242,84677,115134,95993,104404,44591,99238,56658
2017,"GA",13,13,752631,64158,51246,61423,57630,166847,71471,183636,96220
2017,"GA",13,14,716957,175597,122881,176055,137985,34203,13097,40379,16760
2017,"HI",15,1,714328,43815,26733,33792,21830,164984,119942,159642,143590
2017,"HI",15,2,713210,62635,59187,53524,55597,154617,84437,144686,98527
2017,"ID",16,1,890052,229800,168224,220882,180247,36152,10983,30716,13048
2017,"ID",16,2,826891,238878,137434,226212,144334,30279,10970,29421,9363
2017,"IL",17,1,720977,81773,64344,84072,71174,115471,73078,128453,102612
2017,"IL",17,2,702756,65132,59992,65541,64624,134896,68460,143708,100403
2017,"IL",17,3,725538,155316,115020,146835,129016,70333,23245,58723,27050
2017,"IL",17,4,700585,130806,66997,127426,69752,109642,43972,106738,45252
2017,"IL",17,5,729300,181556,108262,180602,112801,51508,21016,50251,23304
2017,"IL",17,6,720542,156360,129704,149888,144343,47057,21068,47160,24962
2017,"IL",17,7,697263,88095,47340,84892,48939,132906,65604,140438,89049
2017,"IL",17,8,713012,136509,98430,114952,117855,87736,33519,88653,35358
2017,"IL",17,9,732614,143639,115223,135285,132960,63632,36257,68123,37495
2017,"IL",17,10,714681,136590,109102,126132,123397,77566,32422,74541,34931
2017,"IL",17,11,721823,139539,93749,135043,104866,89841,35447,81886,41452
2017,"IL",17,12,695178,147087,120694,137337,133468,55304,22493,52083,26712
2017,"IL",17,16,690420,167289,139930,161945,152305,26850,7984,26438,7679
2017,"IL",17,13,698295,162214,118155,151226,134570,51156,14842,50864,15268
2017,"IL",17,14,746748,179037,139626,179297,148828,35327,13945,38065,12623
2017,"IL",17,15,701482,176839,145287,169926,157272,20550,8222,18022,5364
2017,"IL",17,17,689744,147488,131264,142845,146942,46353,14959,42046,17847
2017,"IL",17,18,701065,168618,140423,169345,156782,25886,8924,22853,8234
2017,"IN",18,1,714257,134613,113064,126606,123690,72216,31105,73583,39380
2017,"IN",18,2,722928,175837,131083,173707,144057,36982,10757,36647,13858
2017,"IN",18,3,744914,190653,132921,181702,146591,34388,11202,33618,13839
2017,"IN",18,4,758815,200166,136557,185675,151004,34026,9369,32693,9325
2017,"IN",18,5,781441,183730,134504,186313,149487,45203,18211,44181,19812
2017,"IN",18,6,720147,185098,146011,179351,160317,19897,5536,16393,7544
2017,"IN",18,7,755875,142316,84704,138958,96376,100623,36017,108710,48171
2017,"IN",18,8,714623,183846,140774,175459,154562,21827,8665,21532,7958
2017,"IN",18,9,753818,200504,139740,191161,156760,26433,7574,23353,8293
2017,"IA",19,1,774043,195158,153481,187912,168087,27495,6584,27967,7359
2017,"IA",19,2,780802,199470,148876,187551,163220,31860,7852,32834,9139
2017,"IA",19,3,835190,214204,146147,209334,162828,42337,9916,38944,11480
2017,"IA",19,4,755676,194742,151862,182703,165491,25551,6730,21000,7597
2017,"KS",20,1,702327,191834,124135,179689,134466,31126,9132,23944,8001
2017,"KS",20,2,715120,178832,130531,169592,145079,35592,13117,29923,12454
2017,"KS",20,3,770493,182720,120995,180524,136300,55786,19146,52649,22373
2017,"KS",20,4,725183,170071,120417,165356,131674,51667,17472,48025,20501
2017,"KY",21,1,716177,178146,137534,166686,154138,28832,11935,26290,12616
2017,"KY",21,2,760681,192831,142265,186359,156740,29297,9880,31022,12287
2017,"KY",21,3,746559,146117,112345,141629,130130,72743,29899,75748,37948
2017,"KY",21,4,760043,197711,145286,193838,159712,27188,6606,21566,8136
2017,"KY",21,5,696337,187868,145263,178244,160778,10177,3562,6783,3662
2017,"KY",21,6,774392,193492,127730,191197,146631,41981,16162,38932,18267
2017,"LA",22,1,808968,170889,133437,168838,149253,63094,25409,69546,28502
2017,"LA",22,2,797298,67456,55600,64949,57609,171181,88084,177551,114868
2017,"LA",22,3,788118,160298,111078,156335,124354,80581,31994,80997,42481
2017,"LA",22,4,753143,131833,97342,120865,106617,96123,46060,97925,56378
2017,"LA",22,5,740217,127469,97948,115820,109222,101114,42562,95366,50716
2017,"LA",22,6,796589,164264,113874,157448,128020,81837,30168,85026,35952
2017,"ME",23,1,683279,161495,151383,157165,173487,13904,5020,15814,5011
